topic_label,sample_idx,model,input_text,original_prompt,prompt_variant_1,prompt_variant_2,prompt_variant_3,prompt_variant_4,prompt_variant_5,model_output_v1,model_output_v2,model_output_v3,model_output_v4,model_output_v5,ppl_v1,ppl_v2,ppl_v3,ppl_v4,ppl_v5,bf_v1,bf_v2,bf_v3,bf_v4,bf_v5,rouge1_v1,rouge1_v2,rouge1_v3,rouge1_v4,rouge1_v5,rouge2_v1,rouge2_v2,rouge2_v3,rouge2_v4,rouge2_v5,rougeL_v1,rougeL_v2,rougeL_v3,rougeL_v4,rougeL_v5,bleu_v1,bleu_v2,bleu_v3,bleu_v4,bleu_v5,lex_sim_v1,lex_sim_v2,lex_sim_v3,lex_sim_v4,lex_sim_v5,exact_match_v1,exact_match_v2,exact_match_v3,exact_match_v4,exact_match_v5,avg_ppl,avg_bf,ppl_std,avg_rouge1,avg_rouge2,avg_rougeL,avg_bleu,avg_lex_sim,rougeL_std,bleu_std,sms,auc_e,trd,kpig,ppl_var,pc_stab,ori,ifi,pri,cs,hs,diagnosis,reference_output
code,2,google/flan-t5-small,"def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals     (leftover part always smaller than 1).     Return the decimal part of the number.     >>> truncate_",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals   ","Implement a Python solution for this programming task: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimal","Provide a working Python function that solves the problem described below: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given","Create a Python function to address the following specification: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) a","Code a solution in Python for this task: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals     (leftove",return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,18.9933,17.2016,19.6395,19.5994,19.8783,0.6373,0.7435,0.6816,0.6821,0.6916,0.7273,0.7273,0.7273,0.7273,0.7273,0.6667,0.6667,0.6667,0.6667,0.6667,0.7273,0.7273,0.7273,0.7273,0.7273,0.3457,0.3457,0.3457,0.3457,0.3457,0.5067,0.5067,0.5067,0.5067,0.5067,0,0,0,0,0,19.0624,0.6872,0.9751,0.7273,0.6667,0.7273,0.3457,0.5067,0.0,0.0,0.0,1.0,0.0,1.0,0.0512,0.0339,1.0,0.979,0.9894,1.0,0.6619,True Robustness,return number % 1.0
code,2,google/flan-t5-base,"def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals     (leftover part always smaller than 1).     Return the decimal part of the number.     >>> truncate_",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals   ","Implement a Python solution for this programming task: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimal","Provide a working Python function that solves the problem described below: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given","Create a Python function to address the following specification: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) a","Code a solution in Python for this task: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals     (leftove",return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,13.5175,13.0352,12.752,12.2752,13.3873,0.796,0.7539,0.7057,0.7767,0.7485,0.7273,0.7273,0.7273,0.7273,0.7273,0.6667,0.6667,0.6667,0.6667,0.6667,0.7273,0.7273,0.7273,0.7273,0.7273,0.3457,0.3457,0.3457,0.3457,0.3457,0.5067,0.5067,0.5067,0.5067,0.5067,0,0,0,0,0,12.9934,0.7562,0.4485,0.7273,0.6667,0.7273,0.3457,0.5067,0.0,0.0,0.0,1.0,0.0,1.0,0.0345,0.0304,1.0,0.9839,0.9919,1.0,0.6619,True Robustness,return number % 1.0
code,2,sshleifer/distilbart-cnn-12-6,"def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals     (leftover part always smaller than 1).     Return the decimal part of the number.     >>> truncate_",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals   ","Implement a Python solution for this programming task: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimal","Provide a working Python function that solves the problem described below: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given","Create a Python function to address the following specification: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) a","Code a solution in Python for this task: def truncate_number(number: float) -> float:     """""" Given a positive floating point number, it can be decomposed into     and integer part (largest integer smaller than given number) and decimals     (leftove",return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,return number % 1.0     pass  # implementation truncated,8.7858,9.1727,9.7888,8.2733,9.0927,0.8164,0.815,0.8536,0.8054,0.829,0.7273,0.7273,0.7273,0.7273,0.7273,0.6667,0.6667,0.6667,0.6667,0.6667,0.7273,0.7273,0.7273,0.7273,0.7273,0.3457,0.3457,0.3457,0.3457,0.3457,0.5067,0.5067,0.5067,0.5067,0.5067,0,0,0,0,0,9.0227,0.8239,0.4964,0.7273,0.6667,0.7273,0.3457,0.5067,0.0,0.0,0.0,1.0,0.0,1.0,0.055,0.0166,1.0,0.9822,0.991,1.0,0.6619,True Robustness,return number % 1.0
code,3,google/flan-t5-small,"def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any point the balance of account falls below zero, and     at that point function should return True. Othe",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any p","Implement a Python solution for this programming task: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at a","Provide a working Python function that solves the problem described below: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task ","Create a Python function to address the following specification: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to dete","Code a solution in Python for this task: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any point the b",balance = 0 for op in operations:     balance += op     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     pass  # implementation truncated,20.7646,20.1146,18.2305,20.6279,19.0135,0.6917,0.5997,0.59,0.6192,0.6555,0.6154,0.6154,0.6154,0.6154,0.6154,0.5833,0.5833,0.5833,0.5833,0.5833,0.6154,0.6154,0.6154,0.6154,0.6154,0.5086,0.5086,0.5086,0.5086,0.5086,0.7292,0.7292,0.7292,0.7292,0.7292,0,0,0,0,0,19.7502,0.6312,0.9782,0.6154,0.5833,0.6154,0.5086,0.7292,0.0,0.0,0.0,1.0,0.0,1.0,0.0495,0.0376,1.0,0.9784,0.9891,1.0,0.6742,True Robustness,balance = 0 for op in operations:     balance += op     if balance < 0:         return True return False
code,3,google/flan-t5-base,"def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any point the balance of account falls below zero, and     at that point function should return True. Othe",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any p","Implement a Python solution for this programming task: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at a","Provide a working Python function that solves the problem described below: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task ","Create a Python function to address the following specification: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to dete","Code a solution in Python for this task: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any point the b",balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,13.4388,12.6211,11.958,13.5538,12.1223,0.7089,0.658,0.6434,0.6916,0.6548,0.7586,0.7586,0.7586,0.7586,0.7586,0.7407,0.7407,0.7407,0.7407,0.7407,0.7586,0.7586,0.7586,0.7586,0.7586,0.7563,0.7563,0.7563,0.7563,0.7563,0.8396,0.8396,0.8396,0.8396,0.8396,0,0,0,0,0,12.7388,0.6713,0.6569,0.7586,0.7407,0.7586,0.7563,0.8396,0.0,0.0,0.0,1.0,0.0,1.0,0.0516,0.0247,1.0,0.9811,0.9905,1.0,0.8181,True Robustness,balance = 0 for op in operations:     balance += op     if balance < 0:         return True return False
code,3,sshleifer/distilbart-cnn-12-6,"def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any point the balance of account falls below zero, and     at that point function should return True. Othe",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any p","Implement a Python solution for this programming task: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at a","Provide a working Python function that solves the problem described below: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task ","Create a Python function to address the following specification: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to dete","Code a solution in Python for this task: def below_zero(operations: List[int]) -> bool:     """""" You're given a list of deposit and withdrawal operations on a bank account that starts with     zero balance. Your task is to detect if at any point the b",balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,balance = 0 for op in operations:     balance += op     if balance < 0:     pass  # implementation truncated,10.1237,9.9538,7.6243,9.8684,9.8002,0.733,0.7129,0.78,0.7518,0.7429,0.7586,0.7586,0.7586,0.7586,0.7586,0.7407,0.7407,0.7407,0.7407,0.7407,0.7586,0.7586,0.7586,0.7586,0.7586,0.7563,0.7563,0.7563,0.7563,0.7563,0.8396,0.8396,0.8396,0.8396,0.8396,0,0,0,0,0,9.4741,0.7441,0.9312,0.7586,0.7407,0.7586,0.7563,0.8396,0.0,0.0,0.0,1.0,0.0,1.0,0.0983,0.0221,1.0,0.9702,0.9849,1.0,0.8181,True Robustness,balance = 0 for op in operations:     balance += op     if balance < 0:         return True return False
code,4,google/flan-t5-small,"def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviation is the average absolute difference between each     element and a centerpoint (mean in this case):",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviati","Implement a Python solution for this programming task: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Dev","Provide a working Python function that solves the problem described below: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.  ","Create a Python function to address the following specification: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Ab","Code a solution in Python for this task: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviation is the ",mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,16.9107,19.3708,20.3893,21.404,16.8266,0.6227,0.6158,0.6105,0.6048,0.6334,0.4167,0.4167,0.4167,0.4167,0.4167,0.3636,0.3636,0.3636,0.3636,0.3636,0.4167,0.4167,0.4167,0.4167,0.4167,0.2292,0.2292,0.2292,0.2292,0.2292,0.589,0.589,0.589,0.589,0.589,0,0,0,0,0,18.9803,0.6174,1.8403,0.4167,0.3636,0.4167,0.2292,0.589,0.0,0.0,0.0,1.0,0.0,1.0,0.097,0.0099,1.0,0.9734,0.9865,1.0,0.4969,True Robustness,mean = sum(numbers) / len(numbers) return sum(abs(x - mean) for x in numbers) / len(numbers)
code,4,google/flan-t5-base,"def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviation is the average absolute difference between each     element and a centerpoint (mean in this case):",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviati","Implement a Python solution for this programming task: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Dev","Provide a working Python function that solves the problem described below: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.  ","Create a Python function to address the following specification: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Ab","Code a solution in Python for this task: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviation is the ",mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,14.2991,13.2466,12.3499,13.3917,9.7997,0.7415,0.6818,0.6903,0.6873,0.7179,0.4167,0.4167,0.4167,0.4167,0.4167,0.3636,0.3636,0.3636,0.3636,0.3636,0.4167,0.4167,0.4167,0.4167,0.4167,0.2292,0.2292,0.2292,0.2292,0.2292,0.589,0.589,0.589,0.589,0.589,0,0,0,0,0,12.6174,0.7038,1.5385,0.4167,0.3636,0.4167,0.2292,0.589,0.0,0.0,0.0,1.0,0.0,1.0,0.1219,0.0226,1.0,0.9642,0.9818,1.0,0.4969,True Robustness,mean = sum(numbers) / len(numbers) return sum(abs(x - mean) for x in numbers) / len(numbers)
code,4,sshleifer/distilbart-cnn-12-6,"def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviation is the average absolute difference between each     element and a centerpoint (mean in this case):",Write a Python function for the following problem: {input},"Write a Python function for the following problem: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviati","Implement a Python solution for this programming task: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Dev","Provide a working Python function that solves the problem described below: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.  ","Create a Python function to address the following specification: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Ab","Code a solution in Python for this task: def mean_absolute_deviation(numbers: List[float]) -> float:     """""" For a given list of input numbers, calculate Mean Absolute Deviation     around the mean of this dataset.     Mean Absolute Deviation is the ",mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,mean = sum(numbers) / len(numbers)     pass  # implementation truncated,9.8172,9.8605,8.6589,7.4939,8.311,0.7936,0.8202,0.787,0.8826,0.8075,0.4167,0.4167,0.4167,0.4167,0.4167,0.3636,0.3636,0.3636,0.3636,0.3636,0.4167,0.4167,0.4167,0.4167,0.4167,0.2292,0.2292,0.2292,0.2292,0.2292,0.589,0.589,0.589,0.589,0.589,0,0,0,0,0,8.8283,0.8182,0.9078,0.4167,0.3636,0.4167,0.2292,0.589,0.0,0.0,0.0,1.0,0.0,1.0,0.1028,0.0342,1.0,0.9662,0.9828,1.0,0.4969,True Robustness,mean = sum(numbers) / len(numbers) return sum(abs(x - mean) for x in numbers) / len(numbers)
creative_writing,0,google/flan-t5-small,A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Write a short story based on this prompt: {input},Write a short story based on this prompt: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Create a brief narrative inspired by: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Compose a short creative passage that explores the following idea: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Craft a short fictional piece using this concept as your starting point: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Write a vivid short narrative based on: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,"But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found.","Whatever the light had been keeping away, it had stopped moving. But on the night the fog rolled in thicker than she'd.","Whatever the light had been keeping away, it had stopped moving. But on the night the fog rolled in thicker than she'd ever seen, she climbed.","Whatever the light had been keeping away, it had stopped moving. For forty years, Miriam had kept the light burning without question.","For forty years, Miriam had kept the light burning without question. But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found the water perfectly still — not a.",19.35,19.1196,20.3414,18.4066,18.2561,0.6477,0.6953,0.6956,0.5885,0.6215,0.5946,0.6133,0.6835,0.5946,0.8571,0.5833,0.5753,0.6494,0.5556,0.8539,0.5946,0.3733,0.4557,0.2973,0.8571,0.2167,0.2231,0.329,0.2357,0.6974,0.5385,0.2921,0.3841,0.0478,0.8438,0,0,0,0,0,19.0947,0.6497,0.7479,0.6686,0.6435,0.5156,0.3404,0.4213,0.1972,0.1831,0.3434,0.5725,0.094,0.6566,0.0392,0.0418,0.6784,0.98,0.8018,0.53,0.4579,Stochastic Luck,"For forty years, Miriam had kept the light burning without question. But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found the water perfectly still — not a single wave. Whatever the light had been keeping away, it had stopped moving."
creative_writing,0,google/flan-t5-base,A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Write a short story based on this prompt: {input},Write a short story based on this prompt: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Create a brief narrative inspired by: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Compose a short creative passage that explores the following idea: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Craft a short fictional piece using this concept as your starting point: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Write a vivid short narrative based on: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,"But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found the water perfectly still — not a single wave. For forty years, Miriam had kept the light burning without question.","Whatever the light had been keeping away, it had stopped moving. For forty years, Miriam had kept the light burning without question.","Whatever the light had been keeping away, it had stopped moving. But on the night the fog rolled in thicker than she'd ever seen, she climbed down.","Whatever the light had been keeping away, it had stopped moving. For forty years, Miriam had kept the light burning without question.","Whatever the light had been keeping away, it had stopped moving. For forty years, Miriam had kept the light burning without question.",13.3797,12.0329,14.2961,11.4846,13.192,0.6838,0.724,0.6917,0.6864,0.7208,0.8817,0.5946,0.7,0.5946,0.5946,0.8571,0.5556,0.6667,0.5556,0.5556,0.6882,0.2973,0.475,0.2973,0.2973,0.7347,0.2357,0.356,0.2357,0.2357,0.6139,0.0478,0.4028,0.0478,0.0478,0,0,0,0,0,12.8771,0.7013,1.0017,0.6731,0.6381,0.411,0.3596,0.232,0.1547,0.1933,0.2941,0.5791,0.1383,0.7059,0.0778,0.0174,0.6992,0.9764,0.8149,0.6076,0.4422,Stochastic Luck,"For forty years, Miriam had kept the light burning without question. But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found the water perfectly still — not a single wave. Whatever the light had been keeping away, it had stopped moving."
creative_writing,0,sshleifer/distilbart-cnn-12-6,A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Write a short story based on this prompt: {input},Write a short story based on this prompt: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Create a brief narrative inspired by: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Compose a short creative passage that explores the following idea: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Craft a short fictional piece using this concept as your starting point: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,Write a vivid short narrative based on: A lighthouse keeper discovers that the light has been warning ships away from something other than rocks.,"Whatever the light had been keeping away, it had stopped moving. For forty years, Miriam had kept the light burning without question.","For forty years, Miriam had kept the light burning without question. Whatever the light had been keeping away, it had stopped moving.","For forty years, Miriam had kept the light burning without question. Whatever the light had been keeping away, it had stopped moving.","For forty years, Miriam had kept the light burning without question. Whatever the light had been keeping away, it had stopped moving.","But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found the water perfectly still — not a single wave. For forty years, Miriam had kept the light burning without question.",8.7713,9.587,8.5193,9.0704,8.0911,0.7813,0.8326,0.7683,0.8133,0.8126,0.5946,0.5946,0.5946,0.5946,0.8817,0.5556,0.5556,0.5556,0.5556,0.8571,0.2973,0.5946,0.5946,0.5946,0.6882,0.2357,0.2357,0.2357,0.2357,0.7347,0.0478,0.3541,0.3541,0.3541,0.6139,0,0,0,0,0,8.8078,0.8016,0.5048,0.652,0.6159,0.5539,0.3355,0.3448,0.1333,0.1996,0.1951,0.7309,0.1386,0.8049,0.0573,0.0234,0.7978,0.98,0.8796,0.5929,0.4872,True Robustness,"For forty years, Miriam had kept the light burning without question. But on the night the fog rolled in thicker than she'd ever seen, she climbed down to the shore and found the water perfectly still — not a single wave. Whatever the light had been keeping away, it had stopped moving."
creative_writing,1,google/flan-t5-small,Two strangers are trapped in an elevator and realise they have met before in a dream.,Write a short story based on this prompt: {input},Write a short story based on this prompt: Two strangers are trapped in an elevator and realise they have met before in a dream.,Create a brief narrative inspired by: Two strangers are trapped in an elevator and realise they have met before in a dream.,Compose a short creative passage that explores the following idea: Two strangers are trapped in an elevator and realise they have met before in a dream.,Craft a short fictional piece using this concept as your starting point: Two strangers are trapped in an elevator and realise they have met before in a dream.,Write a vivid short narrative based on: Two strangers are trapped in an elevator and realise they have met before in a dream.,"He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'The bridge,' he said.","He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'You were standing at the end of it.' The.","'You were standing at the end of it.' The elevator hummed between floors. He recognised her before she spoke — the red scarf, the way she tilted her head when.",Neither of them pressed a button. 'You were standing at the end of it.' The.,"'The bridge,' he said. 'You were standing at the end of it.' The elevator hummed between floors.",19.6095,16.3707,14.9506,20.2634,22.1803,0.6782,0.6384,0.6442,0.6146,0.6082,0.6765,0.7671,0.7838,0.5,0.5484,0.6667,0.7324,0.75,0.4483,0.5,0.6765,0.7671,0.4324,0.3,0.5484,0.3998,0.5042,0.5336,0.1013,0.1623,0.6772,0.7382,0.365,0.1159,0.4368,0,0,0,0,0,18.6749,0.6367,2.6406,0.6552,0.6195,0.5449,0.3402,0.4666,0.1669,0.177,0.3359,0.6575,0.1207,0.6641,0.1414,0.0248,0.7055,0.9589,0.8129,0.4666,0.4537,True Robustness,"He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'The bridge,' he said. She went pale. 'You were standing at the end of it.' The elevator hummed between floors. Neither of them pressed a button."
creative_writing,1,google/flan-t5-base,Two strangers are trapped in an elevator and realise they have met before in a dream.,Write a short story based on this prompt: {input},Write a short story based on this prompt: Two strangers are trapped in an elevator and realise they have met before in a dream.,Create a brief narrative inspired by: Two strangers are trapped in an elevator and realise they have met before in a dream.,Compose a short creative passage that explores the following idea: Two strangers are trapped in an elevator and realise they have met before in a dream.,Craft a short fictional piece using this concept as your starting point: Two strangers are trapped in an elevator and realise they have met before in a dream.,Write a vivid short narrative based on: Two strangers are trapped in an elevator and realise they have met before in a dream.,"Neither of them pressed a button. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'You were standing at the end of it.' The elevator hummed between floors.","'The bridge,' he said. 'You were standing at the end of it.' The elevator hummed between floors. Neither of them pressed a button.","'You were standing at the end of it.' The elevator hummed between floors. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered..","'You were standing at the end of it.' The elevator hummed between floors. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. Neither of them pressed a button.","'You were standing at the end of it.' The elevator hummed between floors. He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. Neither of them pressed a button.",12.4521,13.1012,13.1476,15.3741,12.5547,0.7314,0.7034,0.6834,0.7041,0.6902,0.9157,0.6765,0.8312,0.9157,0.9157,0.8642,0.6364,0.8,0.8642,0.8642,0.7711,0.6765,0.4935,0.6024,0.6024,0.7655,0.3405,0.6194,0.7655,0.7655,0.7725,0.5759,0.3464,0.3906,0.3906,0,0,0,0,0,13.3259,0.7025,1.0617,0.851,0.8058,0.6292,0.6513,0.4952,0.0919,0.1654,0.1114,0.8367,0.057,0.8886,0.0797,0.0165,0.8876,0.9761,0.9297,0.6683,0.6467,True Robustness,"He recognised her before she spoke — the red scarf, the way she tilted her head when the lights flickered. 'The bridge,' he said. She went pale. 'You were standing at the end of it.' The elevator hummed between floors. Neither of them pressed a button."
